Date,Open,High,Low,Close,Volume,Adj Close
2014-01-01,34.765,34.765,34.765,34.765,0,16.4413
2014-01-02,34.8,34.945,34.065,34.13,984100,16.141
2014-01-03,34.085,34.595,34.065,34.55,683800,16.3396
2014-01-06,34.81,35.425,34.62,35.305,1244000,16.6967
2014-01-07,35.3,35.55,35.005,35.435,2172600,16.7581
2014-01-08,35.515,36.11,35.4,36.005,1963000,17.0277
2014-01-09,36.06,38.4,35.955,37.285,2211400,17.633
2014-01-10,37.33,38.4,36.87,37.245,1642100,17.6141
2014-01-13,37.335,38.13,37.245,37.935,2099800,17.9404
2014-01-14,37.925,38.13,37.635,38.005,1358200,17.9736
2014-01-15,38.2,38.48,38.0,38.175,3485900,18.0539
2014-01-16,38.275,38.805,38.2,38.35,2735100,18.1367
2014-01-17,38.48,38.58,38.16,38.2,1745000,18.0658
2014-01-20,38.1,38.47,38.0,38.32,1082300,18.1225
2014-01-21,38.46,38.58,38.15,38.23,1380900,18.08
2014-01-22,38.24,38.705,38.24,38.565,1669200,18.2384
2014-01-23,38.585,38.79,38.325,38.595,1052400,18.2526
2014-01-24,38.595,38.775,37.715,37.8,1238600,17.8766
2014-01-27,37.85,37.97,36.795,36.81,1556000,17.4084
2014-01-28,37.01,37.76,36.95,37.495,1043600,17.7324
2014-01-29,37.635,38.15,37.14,37.805,1063000,17.879
2014-01-30,37.805,38.11,37.44,38.01,1617700,17.9759
2014-01-31,38.14,38.6,38.03,38.445,1508500,18.1816
2014-02-03,38.505,38.6,38.005,38.04,1546800,17.9901
2014-02-04,37.755,38.05,37.155,37.56,1450000,17.7631
2014-02-05,37.455,37.735,35.95,36.035,1909700,17.0419
2014-02-06,36.25,37.39,36.18,37.2,2159900,17.5928
2014-02-07,37.565,38.27,37.41,38.205,1467000,18.0681
2014-02-10,38.3,38.635,38.16,38.33,1082200,18.1273
2014-02-11,38.6,39.3,38.545,39.19,1595700,18.534000000000002
2014-02-12,39.3,39.3,38.7,38.94,1697800,18.4157
2014-02-13,38.9,39.45,38.765,39.43,1630000,18.6475
2014-02-14,39.44,39.845,39.165,39.32,1355400,18.5954
2014-02-17,39.385,39.77,39.065,39.14,613700,18.5103
2014-02-18,39.355,39.4,38.955,39.35,842700,18.6096
2014-02-19,39.335,39.355,38.805,38.805,951000,18.3519
2014-02-20,38.46,38.905,38.2,38.905,1254600,18.3992
2014-02-21,39.08,39.245,38.735,39.065,716300,18.4749
2014-02-24,38.915,39.735,38.9,39.7,1086500,18.7752
2014-02-25,39.51,40.505,39.44,40.445,1314600,19.1275
2014-02-26,40.32,40.395,39.9,40.115,1327800,18.9714
2014-02-27,40.4,41.0,40.205,40.48,1557000,19.144000000000002
2014-02-28,40.405,41.3,40.2,41.3,1527500,19.5318
2014-03-03,40.785,40.785,39.175,39.305,2243000,18.5884
2014-03-04,40.05,41.105,40.05,40.905,1493200,19.345
2014-03-05,40.805,41.19,40.355,41.0,1926000,19.39
2014-03-06,41.21,42.095,41.205,41.865,2131700,19.799
2014-03-07,41.85,42.055,41.31,41.405,1087300,19.5815
2014-03-10,41.36,41.42,40.635,40.925,1162200,19.3545
2014-03-11,41.095,41.3,40.7,41.195,768300,19.4822
2014-03-12,41.0,41.205,40.535,40.99,709800,19.3852
2014-03-13,41.11,41.2,40.02,40.02,1072600,18.9265
2014-03-14,39.6,39.795,38.8,39.43,1874400,18.6475
2014-03-17,40.0,40.8,40.0,40.79,9970100,19.2907
2014-03-18,40.85,41.25,40.3,40.975,1354300,19.3781
2014-03-19,41.095,41.19,40.66,40.755,1607900,19.2741
2014-03-20,40.49,40.87,40.345,40.67,795800,19.2339
2014-03-21,40.63,40.795,40.2,40.275,1162000,19.0471
2014-03-24,40.37,40.485,38.64,38.95,1235700,18.4205
2014-03-25,39.17,39.75,39.105,39.6,1245500,18.7279
2014-03-26,39.645,40.34,39.62,40.23,998700,19.0258
2014-03-27,39.955,40.135,39.63,39.74,1220500,18.7941
2014-03-28,40.03,40.49,39.77,39.865,813900,18.8532
2014-03-31,39.94,40.335,39.505,39.775,1324300,18.8106
2014-04-01,39.965,40.44,39.93,40.26,1683100,19.04
2014-04-02,40.44,41.0,40.12,40.88,2127100,19.3332
2014-04-03,41.0,41.15,40.61,40.78,1509900,19.2859
