Date,Open,High,Low,Close,Volume,Adj Close
2006-01-02,34.0658,34.9219,34.0658,34.6008,1221800,24.1154
2006-01-03,34.8791,34.9362,34.4154,34.7435,473500,24.21486
2006-01-04,34.9576,35.2144,34.8434,35.1002,1739500,24.46347
2006-01-05,35.3,35.671,35.1359,35.3642,1089500,24.64746
2006-01-06,35.3642,35.3642,35.3642,35.3642,0,24.64746
2006-01-09,35.1002,35.1074,34.5366,35.0432,1557000,24.42374
2006-01-10,34.9861,34.9861,34.6008,34.7578,343300,24.22483
2006-01-11,35.1002,35.4712,34.7863,35.4213,1680400,24.68726
2006-01-12,35.1002,35.671,35.0646,35.671,2028500,24.86129
2006-01-13,35.671,35.671,35.1787,35.2786,154400,24.5878
2006-01-16,35.3143,35.5711,35.0004,35.5711,398900,24.79166
2006-01-17,35.2144,35.3,34.8506,35.1002,433000,24.46347
2006-01-18,34.7507,34.9219,34.394,34.6579,311300,24.1552
2006-01-19,34.979,36.3844,34.9718,35.992,1290300,25.08502
2006-01-20,36.3844,36.8481,36.0634,36.3131,732500,25.30881
2006-01-23,35.9563,35.992,35.1074,35.3143,502500,24.61269
2006-01-24,35.6496,35.6567,35.3642,35.5069,429500,24.74692
2006-01-25,35.3713,35.778,35.0646,35.3285,502600,24.62258
2006-01-26,35.5854,36.6341,35.5854,36.5271,435500,25.45796
2006-01-27,36.7411,36.8838,36.3487,36.6341,364500,25.53254
2006-01-30,36.8125,37.5615,36.4914,37.5615,642900,26.1789
2006-01-31,37.7042,37.8826,37.3832,37.8469,490500,26.37781
2006-02-01,38.0253,38.9884,37.8112,38.8814,521900,27.09881
2006-02-02,39.0597,39.1667,37.8112,37.8112,741600,26.35293
2006-02-03,37.8469,38.7387,37.5259,38.489,837600,26.82533
2006-02-06,38.5247,38.5247,37.8469,37.9183,511800,26.42757
2006-02-07,37.9896,38.9884,37.9896,38.2393,457700,26.6513
2006-02-08,38.3106,38.9527,38.1679,38.3463,637100,26.72587
2006-02-09,38.81,39.1667,38.2393,39.1667,411100,27.29766
2006-02-10,39.2381,40.0585,38.7743,39.5234,501100,27.54626
2006-02-13,39.8088,40.4866,39.7018,40.1298,622000,27.9689
2006-02-14,40.4152,41.0573,40.3082,41.0573,489900,28.61533
2006-02-15,40.986,41.093,40.4866,40.6649,441500,28.34185
2006-02-16,40.4866,40.9146,40.4866,40.8433,598600,28.46618
2006-02-17,40.9503,40.9503,40.6649,40.7719,296700,28.41642
2006-02-20,40.7719,41.0216,40.6649,40.8433,395000,28.46618
2006-02-21,41.0216,41.2,40.7719,40.8076,346200,28.4413
2006-02-22,41.0216,41.2356,40.5936,40.8789,454300,28.49099
2006-02-23,40.8789,41.3783,40.5222,40.7363,487300,28.39161
2006-02-24,41.0216,41.735,40.5936,41.2,556400,28.71479
2006-02-27,41.093,42.3058,40.986,42.0918,790500,29.33634
2006-02-28,41.9491,42.6625,40.3082,40.7006,738500,28.36673
2006-03-01,41.0216,42.2701,40.8076,41.9847,419600,29.26169
2006-03-02,41.735,42.3058,40.5222,40.5579,507900,28.26727
2006-03-03,40.7363,40.7363,39.9872,40.1298,1017100,27.9689
2006-03-06,40.2725,40.9503,39.9515,40.1298,374800,27.9689
2006-03-07,40.1298,40.2012,38.596,39.3451,1160700,27.422
2006-03-08,39.7375,40.7006,39.5948,40.7006,744400,28.36673
2006-03-09,40.8789,41.2356,40.2012,40.9503,624200,28.54076
2006-03-10,40.5579,41.093,40.1655,41.093,217600,28.64021
2006-03-13,41.2356,41.735,40.8789,41.6994,267000,29.06285
2006-03-14,41.4854,42.3771,41.307,42.1988,581500,29.41091
2006-03-15,42.4485,42.5911,41.9491,42.1988,344100,29.41091
2006-03-16,42.4128,42.4128,41.6637,42.1631,284500,29.38603
2006-03-17,41.8777,42.5911,41.8777,42.4841,206700,29.60976
2006-03-20,42.5555,43.1619,42.5555,42.8408,314300,29.85836
2006-03-21,43.1619,43.1619,41.8777,42.7338,260700,29.78379
2006-03-22,42.6625,42.6982,42.0204,42.1274,422700,29.36115
2006-03-23,42.0918,42.8052,42.0918,42.7695,472800,29.80867
2006-03-24,42.8408,42.9835,42.3058,42.5911,265700,29.68433
2006-03-27,42.3058,42.8408,42.2344,42.2344,221200,29.43573
2006-03-28,42.0918,42.7695,41.8777,42.0561,281200,29.31146
2006-03-29,41.8777,43.4829,41.8777,43.4473,565000,30.28107
2006-03-30,43.3402,43.6969,43.1262,43.5543,723300,30.35564
2006-03-31,43.4829,44.8384,43.2689,43.5899,453000,30.38046
2006-04-03,44.5887,45.8729,44.232,44.232,569100,30.82797
2006-04-04,44.3033,44.6957,43.5543,43.5543,433900,30.35564
2006-04-05,43.5186,43.9823,43.5186,43.8396,239800,30.55449
2006-04-06,44.0893,44.3747,43.5899,44.3747,395800,30.92743
2006-04-07,44.5531,44.7314,43.9467,44.125,236800,30.7534
2006-04-10,43.8396,44.8027,43.8396,44.3747,454700,30.92743
2006-04-11,44.0893,44.446,43.7326,43.8396,271200,30.55449
2006-04-12,43.8396,44.3033,43.3402,43.5186,307200,30.33076
2006-04-13,43.2689,43.9823,43.2689,43.8753,167300,30.57937
2006-04-14,43.8753,43.8753,43.8753,43.8753,0,30.57937
2006-04-17,43.8753,43.8753,43.8753,43.8753,0,30.57937
2006-04-18,43.911,44.3747,43.4116,43.4473,319700,30.28107
2006-04-19,43.8753,44.446,43.5899,44.4104,466800,30.95231
2006-04-20,44.4104,45.1238,44.2677,45.1238,279000,31.44952
