Date,Open,High,Low,Close,Volume,Adj Close
2014-01-01,18.695,18.695,18.695,18.695,0,16.167
2014-01-02,18.69,18.82,18.56,18.56,33459300,16.051
2014-01-03,18.635,18.81,18.6,18.71,13125100,16.18
2014-01-06,18.71,18.995,18.65,18.93,1423900,16.37
2014-01-07,19.0,19.09,18.85,18.97,3739200,16.405
2014-01-08,18.7,18.7,18.16,18.39,5472500,16.24
2014-01-09,18.46,18.52,18.24,18.33,25755500,16.187
2014-01-10,18.45,18.49,18.1,18.175,13207600,16.05
2014-01-13,18.26,18.285,18.045,18.24,1880300,16.107
2014-01-14,18.145,18.395,18.075,18.375,2080400,16.227
2014-01-15,18.42,18.825,18.4,18.74,2643500,16.549
2014-01-16,18.76,18.82,18.63,18.69,1524600,16.505
2014-01-17,18.76,19.225,18.76,19.225,7214300,16.977
2014-01-20,19.14,19.2,19.02,19.055,1263800,16.827
2014-01-21,19.15,19.285,19.04,19.06,1464800,16.832
2014-01-22,19.07,19.185,18.795,18.885,1667800,16.677
2014-01-23,18.935,19.11,18.785,18.87,801700,16.664
2014-01-24,18.865,18.995,18.12,18.175,1898700,16.05
2014-01-27,18.26,18.45,17.935,18.04,1822000,15.931
2014-01-28,18.12,18.31,18.0,18.21,1312200,16.081
2014-01-29,18.35,18.57,18.125,18.305,2214000,16.165
2014-01-30,18.41,18.695,18.26,18.67,1559900,16.487000000000002
2014-01-31,18.66,18.73,18.25,18.355,1556400,16.209
2014-02-03,18.455,18.67,18.165,18.23,2112700,16.099
2014-02-04,18.26,18.4,18.11,18.23,925400,16.099
2014-02-05,18.18,18.305,17.83,17.875,1593300,15.785
2014-02-06,17.965,18.15,17.88,18.1,1357000,15.984000000000002
2014-02-07,18.155,18.43,18.11,18.43,1225500,16.275
2014-02-10,18.455,18.455,18.07,18.445,1551200,16.289
2014-02-11,18.49,18.625,18.385,18.59,856300,16.417
2014-02-12,18.59,18.76,18.475,18.76,1332300,16.567
2014-02-13,18.5,18.6,18.19,18.36,1844100,16.213
2014-02-14,18.445,18.755,18.37,18.61,1441300,16.434
2014-02-17,18.58,18.72,18.5,18.675,1314800,16.492
2014-02-18,18.795,18.88,18.165,18.365,1903100,16.218
2014-02-19,18.47,18.49,18.3,18.49,1209300,16.328
2014-02-20,18.395,18.645,18.325,18.57,1372900,16.399
2014-02-21,18.65,18.8,18.555,18.745,1176800,16.553
2014-02-24,18.745,18.955,18.685,18.835,983300,16.633
2014-02-25,18.905,19.08,18.775,18.86,2184100,16.655
2014-02-26,18.86,18.925,18.6,18.74,1190100,16.549
2014-02-27,18.83,18.845,18.48,18.735,1042300,16.545
2014-02-28,18.74,18.805,18.455,18.595,1352400,16.421
2014-03-03,18.39,18.53,18.225,18.465,2536100,16.305999999999997
2014-03-04,18.605,18.745,18.42,18.7,1510500,16.514
2014-03-05,18.705,18.99,18.56,18.92,2499500,16.708
2014-03-06,18.965,19.57,18.93,19.4,2273900,17.132
2014-03-07,19.4,19.55,19.2,19.275,1698600,17.021
2014-03-10,19.275,19.495,19.165,19.285,2086500,17.03
2014-03-11,19.44,19.74,19.345,19.495,1740600,17.215999999999998
2014-03-12,19.485,19.605,19.06,19.43,1736100,17.158
2014-03-13,19.53,19.585,19.31,19.33,1566300,17.07
2014-03-14,19.0,19.31,18.585,18.975,6097400,16.757
2014-03-17,18.935,19.26,18.9,19.22,1571600,16.973
2014-03-18,19.17,19.58,19.05,19.505,1903100,17.225
2014-03-19,19.525,19.7,19.4,19.47,1836800,17.194000000000003
2014-03-20,19.4,19.715,19.355,19.585,1454400,17.295
2014-03-21,19.635,19.87,19.45,19.685,8484200,17.384
2014-03-24,19.71,19.79,19.365,19.455,2314100,17.18
2014-03-25,19.565,19.975,19.45,19.885,2907400,17.56
2014-03-26,19.93,20.13,19.855,20.12,1688300,17.768
2014-03-27,20.13,20.39,19.925,20.34,1556000,17.962
2014-03-28,20.47,20.6,20.35,20.445,1634400,18.055
2014-03-31,20.46,20.54,20.36,20.41,1612600,18.024
2014-04-01,20.365,20.595,20.265,20.54,1860900,18.139
2014-04-02,20.495,20.495,19.95,20.095,3526700,17.746
2014-04-03,20.175,20.36,20.025,20.27,3859500,17.9
2014-04-04,20.325,20.36,20.135,20.31,1434000,17.935
2014-04-07,20.235,20.675,20.225,20.61,1654400,18.2
2014-04-08,20.605,20.65,20.27,20.395,1491100,18.011
2014-04-09,20.415,20.61,20.3,20.365,1538300,17.984
2014-04-10,20.3,20.3,19.755,19.975,3325400,17.64
2014-04-11,19.92,20.29,19.65,19.85,1702400,17.529
2014-04-14,19.76,20.035,19.715,20.0,1633800,17.662
2014-04-15,20.04,20.22,19.8,19.935,1652900,17.604
2014-04-16,20.06,20.25,19.95,20.225,1187300,17.86
2014-04-17,20.28,20.345,20.055,20.315,1045200,17.94
2014-04-18,20.315,20.315,20.315,20.315,0,17.94
2014-04-21,20.315,20.315,20.315,20.315,0,17.94
2014-04-22,20.495,20.59,20.38,20.555,1737600,18.152
2014-04-23,20.48,20.695,20.445,20.67,825500,18.253
2014-04-24,20.7,20.765,20.395,20.71,2039100,18.289
2014-04-25,20.685,20.685,20.415,20.485,910200,18.09
2014-04-28,20.605,20.745,20.5,20.645,1292900,18.230999999999998
2014-04-29,20.7,20.96,20.665,20.885,1425100,18.442999999999998
2014-04-30,20.82,20.935,20.605,20.665,2045800,18.249000000000002
2014-05-01,20.665,20.665,20.665,20.665,0,18.249000000000002
2014-05-02,20.73,20.865,20.61,20.715,1297800,18.293
2014-05-05,20.745,20.895,20.51,20.85,1059100,18.412
2014-05-06,20.785,20.89,20.455,20.69,3067200,18.271
2014-05-07,20.695,20.775,20.56,20.645,2248500,18.230999999999998
2014-05-08,20.685,20.83,20.605,20.775,1745100,18.346
2014-05-09,20.745,20.825,20.62,20.82,1372200,18.386
2014-05-12,20.88,21.03,20.82,21.025,1939300,18.567
2014-05-13,21.065,21.14,20.46,20.53,2390200,18.13
2014-05-14,20.585,20.68,20.41,20.495,1644000,18.099
2014-05-15,20.575,20.88,20.1,20.335,2322800,17.958
2014-05-16,20.31,20.54,20.21,20.5,1428100,18.102999999999998
2014-05-19,20.505,20.67,20.225,20.31,1526100,17.935
2014-05-20,20.35,20.49,20.285,20.355,1343100,17.975
2014-05-21,20.42,20.6,20.33,20.525,1381300,18.125
2014-05-22,20.545,20.625,20.44,20.565,738400,18.160999999999998
2014-05-23,20.54,20.815,20.49,20.77,62695100,18.342
2014-05-26,20.79,21.26,20.79,21.17,898400,18.695
2014-05-27,21.195,21.26,20.98,21.16,1182800,18.686
2014-05-28,21.17,21.22,21.01,21.2,952700,18.721
2014-05-29,21.23,21.23,20.97,21.05,1048600,18.589000000000002
2014-05-30,21.065,21.165,20.95,21.145,2565300,18.673
2014-06-02,21.21,21.32,21.055,21.255,1463900,18.77
2014-06-03,21.25,21.49,21.2,21.37,1680400,18.872
2014-06-04,21.42,21.49,21.195,21.23,1562800,18.748
2014-06-05,21.26,21.765,21.22,21.69,2644600,19.154
2014-06-06,21.67,21.945,21.585,21.91,1520100,19.348
2014-06-09,21.9,22.05,21.87,22.0,928900,19.428
2014-06-10,21.905,21.995,21.79,21.915,1664000,19.352999999999998
