Date,Open,High,Low,Close,Volume,Adj Close
2014-01-01,31.105,31.105,31.105,31.105,0,29.634
2014-01-02,31.365,31.395,30.435,30.435,1589800,28.996
2014-01-03,30.5,30.765,30.375,30.52,1669700,29.076999999999998
2014-01-06,30.44,31.03,30.43,30.85,932500,29.391
2014-01-07,31.0,31.035,30.465,30.49,3552900,29.048000000000002
2014-01-08,30.55,30.705,30.375,30.705,3540700,29.253
2014-01-09,30.645,31.345,30.54,30.97,3597600,29.506
2014-01-10,31.0,31.33,30.93,31.13,1047600,29.658
2014-01-13,31.15,31.21,30.45,30.56,1945000,29.115
2014-01-14,30.39,30.62,30.01,30.435,1797300,28.996
2014-01-15,30.5,30.87,30.5,30.715,2413400,29.263
2014-01-16,30.85,30.895,30.55,30.59,1376500,29.144000000000002
2014-01-17,30.045,30.29,29.62,30.01,2974400,28.590999999999998
2014-01-20,30.01,30.41,29.99,30.15,1778600,28.724
2014-01-21,30.15,30.245,29.9,30.0,1614800,28.581999999999997
2014-01-22,30.055,30.27,29.97,30.11,3531500,28.686
2014-01-23,30.05,30.58,29.88,30.54,3984100,29.096
2014-01-24,30.555,30.74,29.735,29.835,30775300,28.424
2014-01-27,29.89,30.07,29.25,29.58,13884500,28.180999999999997
2014-01-28,29.76,30.025,29.58,29.965,9847500,28.548000000000002
2014-01-29,30.11,30.45,29.625,30.215,1493200,28.785999999999998
2014-01-30,30.28,30.425,29.865,30.25,7055400,28.82
2014-01-31,30.0,30.185,29.205,29.355,43362000,28.247
2014-02-03,29.5,30.155,29.4,29.645,12311800,28.526
2014-02-04,29.665,29.985,29.11,29.71,5547200,28.589000000000002
2014-02-05,29.665,29.8,29.32,29.45,3115200,28.339000000000002
2014-02-06,29.61,29.8,29.535,29.7,5540000,28.579
2014-02-07,29.84,30.02,29.655,29.835,5210900,28.709
2014-02-10,29.97,30.14,29.835,30.115,2139100,28.978
2014-02-11,30.24,30.815,30.185,30.67,3002400,29.513
2014-02-12,30.84,30.86,30.54,30.785,2430800,29.623
2014-02-13,30.67,31.22,30.315,31.13,1641200,29.955
2014-02-14,31.245,31.57,31.015,31.33,1592700,30.148000000000003
2014-02-17,31.325,31.55,31.18,31.255,522300,30.075
2014-02-18,31.36,31.865,31.085,31.385,1362100,30.201
2014-02-19,31.26,31.615,31.135,31.475,944300,30.287
2014-02-20,31.12,31.525,31.03,31.46,1491800,30.273000000000003
2014-02-21,31.505,31.76,31.305,31.745,1485200,30.546999999999997
2014-02-24,31.5,31.53,31.06,31.495,2700300,30.305999999999997
2014-02-25,31.495,31.815,31.335,31.815,1384300,30.614
2014-02-26,31.82,32.045,31.7,31.805,1658200,30.605
2014-02-27,31.77,31.84,31.2,31.335,1878000,30.151999999999997
2014-02-28,31.82,31.945,31.25,31.865,2069200,30.662
2014-03-03,31.45,31.475,30.66,30.895,2403800,29.729
2014-03-04,31.29,31.47,30.94,31.415,1988000,30.229
2014-03-05,31.43,31.45,31.045,31.08,1693900,29.906999999999996
2014-03-06,31.45,31.57,31.1,31.35,5512200,30.166999999999998
2014-03-07,31.425,31.5,30.85,30.86,1594300,29.695
2014-03-10,30.78,30.94,30.435,30.55,2129400,29.397
2014-03-11,30.59,30.845,30.435,30.53,933100,29.378
2014-03-12,30.37,30.53,30.15,30.265,953500,29.123
2014-03-13,30.26,30.515,29.765,29.85,1509800,28.723000000000003
2014-03-14,29.63,29.815,29.075,29.275,2945700,28.17
2014-03-17,29.3,30.11,29.265,29.955,1704100,28.825
2014-03-18,29.815,29.9,29.38,29.41,1648700,28.3
2014-03-19,29.5,29.535,29.125,29.26,1588000,28.156
2014-03-20,29.07,29.2,28.745,29.015,1707100,27.92
2014-03-21,29.01,29.1,28.26,28.285,2757600,27.218000000000004
2014-03-24,28.3,28.765,27.865,28.54,2986200,27.463
2014-03-25,28.73,28.81,28.3,28.36,2936300,27.29
2014-03-26,28.38,28.85,28.33,28.755,2307400,27.67
2014-03-27,28.655,29.695,28.645,29.155,2889600,28.055
2014-03-28,29.36,29.625,29.22,29.495,2025400,28.381999999999998
2014-03-31,29.645,30.75,29.39,30.15,3425400,29.011999999999997
2014-04-01,30.31,30.785,30.19,30.74,2483800,29.58
2014-04-02,30.825,30.85,30.51,30.7,2116600,29.541
2014-04-03,30.785,30.93,30.315,30.45,2126600,29.301
2014-04-04,30.535,30.985,30.32,30.985,2103900,29.816
2014-04-07,30.795,31.145,30.565,30.7,1569000,29.541
2014-04-08,30.775,30.82,29.86,30.235,1498700,29.094
2014-04-09,30.31,30.595,30.195,30.25,1198100,29.108
2014-04-10,30.315,30.39,29.975,30.17,4466600,29.031
2014-04-11,29.975,30.08,29.25,29.375,1622700,28.266
2014-04-14,29.185,29.25,28.66,28.9,1466500,27.809
2014-04-15,28.96,29.485,28.865,29.21,1325600,28.108
2014-04-16,29.36,29.555,29.15,29.49,1010500,28.377
2014-04-17,29.445,29.56,29.1,29.22,1293000,28.116999999999997
2014-04-18,29.22,29.22,29.22,29.22,0,28.116999999999997
2014-04-21,29.22,29.22,29.22,29.22,0,28.116999999999997
2014-04-22,29.415,29.9,29.29,29.85,2075400,28.723000000000003
2014-04-23,29.96,30.28,29.93,30.06,1673000,28.926
2014-04-24,30.18,30.275,29.755,30.175,2956000,29.035999999999998
2014-04-25,30.01,30.18,29.77,29.97,1211900,28.839000000000002
2014-04-28,30.08,30.12,29.61,29.75,1776300,28.627
2014-04-29,29.795,30.12,29.775,30.0,1432700,28.868000000000002
2014-04-30,29.895,30.27,29.83,29.955,1551900,28.825
2014-05-01,29.955,29.955,29.955,29.955,0,28.825
2014-05-02,29.785,30.18,29.67,30.18,2280700,29.041
2014-05-05,30.205,30.325,29.765,30.28,1222700,29.136999999999997
2014-05-06,30.67,31.925,30.65,31.54,4964500,30.35
2014-05-07,31.335,31.78,31.115,31.425,2736400,30.239
2014-05-08,31.655,31.96,31.415,31.64,1363700,30.445999999999998
2014-05-09,31.51,31.955,31.255,31.74,1766000,30.541999999999998
2014-05-12,31.875,32.29,31.605,31.835,2897100,30.634
2014-05-13,31.97,32.18,31.77,32.015,1653600,30.807
2014-05-14,32.2,32.285,31.875,31.975,1183600,30.768
2014-05-15,32.015,32.135,31.325,31.55,1241900,30.359
2014-05-16,31.55,31.785,30.965,31.385,1218300,30.201
2014-05-19,31.365,31.515,30.835,30.925,1554200,29.758000000000003
2014-05-20,30.99,31.245,30.92,31.13,1060700,29.955
2014-05-21,30.99,31.67,30.795,31.49,1288400,30.302
2014-05-22,31.515,31.72,31.4,31.6,917900,30.406999999999996
2014-05-23,31.565,31.63,31.315,31.47,659200,30.281999999999996
2014-05-26,31.595,32.165,31.52,32.04,555800,30.831
2014-05-27,32.04,32.07,31.78,31.895,1207100,30.691
2014-05-28,31.89,32.2,31.86,31.945,924100,30.739
2014-05-29,32.095,32.27,31.72,31.865,1737400,30.662
2014-05-30,31.985,32.43,31.795,32.23,2891500,31.014
2014-06-02,32.4,32.435,31.655,31.9,1338200,30.695999999999998
2014-06-03,32.045,32.245,31.815,31.86,1087300,30.658
2014-06-04,31.855,32.03,31.535,31.9,1868000,30.695999999999998
2014-06-05,31.9,32.19,31.685,31.955,969700,30.749000000000002
2014-06-06,31.975,32.14,31.555,31.725,1904800,30.528000000000002
2014-06-09,31.725,31.92,31.56,31.76,1613000,30.561
2014-06-10,31.7,31.845,31.34,31.445,1235500,30.258000000000003
2014-06-11,31.445,31.685,30.735,31.11,1993900,29.936
2014-06-12,31.08,31.585,31.055,31.3,1258100,30.119
2014-06-13,31.235,31.305,30.935,31.015,1059300,29.845
2014-06-16,30.92,31.105,30.59,30.94,1248400,29.772
2014-06-17,31.06,31.22,30.615,30.88,2618900,29.715
2014-06-18,30.87,31.03,30.615,30.915,1977200,29.748
2014-06-19,31.145,31.22,30.65,30.845,1594900,29.680999999999997
2014-06-20,30.84,31.18,30.7,30.835,1520700,29.671
2014-06-23,30.7,30.85,30.155,30.495,2137300,29.344
2014-06-24,30.43,30.56,30.19,30.375,1783000,29.229
2014-06-25,30.19,30.235,29.29,29.915,2795700,28.785999999999998
2014-06-26,29.75,30.025,29.545,29.945,6092900,28.815
2014-06-27,29.985,30.09,29.875,30.0,1715900,28.868000000000002
2014-06-30,30.015,30.33,29.94,30.12,1516800,28.983
2014-07-01,30.195,30.745,30.065,30.745,1704600,29.585
2014-07-02,30.885,31.2,30.78,31.12,2323200,29.945999999999998
2014-07-03,31.075,31.4,31.025,31.35,1637400,30.166999999999998
2014-07-04,31.255,31.475,31.11,31.145,1011200,29.97
2014-07-07,31.16,31.16,30.535,30.57,1151700,29.416
2014-07-08,30.565,30.705,30.305,30.35,2860900,29.205
2014-07-09,30.32,30.59,30.24,30.29,1450100,29.147
2014-07-10,30.3,30.3,29.69,29.88,2210400,28.752
2014-07-11,29.825,30.155,29.79,29.91,1319200,28.781
2014-07-14,30.125,30.325,29.95,29.95,1164700,28.82
2014-07-15,29.8,29.805,29.295,29.5,1456300,28.386999999999997
2014-07-16,29.61,29.93,29.535,29.675,1673900,28.555
2014-07-17,29.655,30.485,29.585,30.215,4284800,29.075
2014-07-18,30.06,30.06,29.605,29.71,3553600,28.589000000000002
2014-07-21,29.795,30.1,29.635,29.86,3559700,28.733
