Date,Open,High,Low,Close,Volume,Adj Close
2015-02-11,65.1,70.2,65.0,70.0,16216400,70.0
2015-02-12,69.75,73.7,69.2,70.0,55651800,70.0
2015-02-13,70.5,74.0,69.21,74.0,8380700,74.0
2015-02-16,72.0,73.5,70.44,72.5,827900,72.5
2015-02-17,73.07,75.27,72.2,74.9,2630200,74.9
2015-02-18,75.4,77.5,75.05,76.87,2714000,76.87
2015-02-19,76.54,77.15,75.08,77.15,2021300,77.15
2015-02-20,76.5,78.0,76.19,78.0,1337600,78.0
2015-02-23,77.78,79.45,77.77,77.77,1100300,77.77
2015-02-24,78.5,78.61,75.6,77.5,6085400,77.5
2015-02-25,78.11,78.28,76.5,78.13,5644600,78.13
2015-02-26,77.26,80.75,76.14,80.64,798400,80.64
2015-02-27,80.9,83.68,80.64,83.06,8971400,83.06
2015-03-02,83.0,83.5,82.24,82.5,2583800,82.5
2015-03-03,82.65,82.9,81.51,82.0,1441200,82.0
2015-03-04,82.57,83.6,81.62,83.48,751300,83.48
2015-03-05,83.89,85.98,82.88,84.61,2961800,84.61
2015-03-06,84.8,85.1,83.5,84.9,1024900,84.9
2015-03-09,84.7,85.1,83.7,85.05,806300,85.05
2015-03-10,84.56,85.0,82.15,83.0,944600,83.0
2015-03-11,82.05,82.61,79.1,80.44,1236900,80.44
2015-03-12,80.5,81.66,78.61,81.3,3407800,81.3
2015-03-13,81.85,83.0,81.15,81.5,2793200,81.5
2015-03-16,82.12,82.12,80.2,80.5,266300,80.5
2015-03-17,80.31,80.89,79.5,80.0,518000,80.0
2015-03-18,79.65,80.05,79.0,79.94,3702200,79.94
2015-03-19,79.95,80.0,78.51,79.1,1793300,79.1
2015-03-20,79.61,80.95,79.26,80.25,2011100,80.25
2015-03-23,80.5,82.0,80.3,80.8,2264500,80.8
2015-03-24,80.98,82.95,80.26,81.95,1568700,81.95
2015-03-25,81.68,82.68,80.35,80.35,1486500,80.35
2015-03-26,80.19,80.98,79.65,80.66,1079300,80.66
2015-03-27,81.6,84.5,80.7,84.0,838900,84.0
2015-03-30,84.25,89.7,84.25,89.5,1976200,89.5
2015-03-31,89.5,93.88,89.41,93.51,921900,93.51
2015-04-01,93.5,98.3,92.51,97.49,3469800,97.49
2015-04-02,98.0,104.2,98.0,99.6,1170600,99.6
2015-04-03,99.6,99.6,99.6,99.6,0,99.6
2015-04-06,99.6,99.6,99.6,99.6,0,99.6
2015-04-07,99.9,100.0,96.95,97.95,295100,97.95
2015-04-08,97.97,98.4,93.1,94.9,1442000,94.9
2015-04-09,95.1,95.95,93.9,94.5,1565900,94.5
2015-04-10,95.5,99.42,94.6,99.42,4215400,99.42
2015-04-13,98.19,99.28,97.8,98.5,754900,98.5
2015-04-14,97.0,97.24,91.0,92.61,3140900,92.61
2015-04-15,92.5,92.97,90.31,90.37,1494000,90.37
2015-04-16,90.8,91.0,89.01,90.2,384600,90.2
2015-04-17,90.15,90.95,88.2,90.5,1579100,90.5
2015-04-20,90.9,91.9,88.0,88.5,2158500,88.5
2015-04-21,89.38,90.49,88.3,89.7,1681400,89.7
2015-04-22,89.49,89.65,87.0,88.5,558300,88.5
2015-04-23,88.5,88.56,86.03,86.65,1754400,86.65
2015-04-24,87.24,87.24,85.8,86.1,694800,86.1
2015-04-27,86.44,89.83,86.2,88.95,1191200,88.95
2015-04-28,88.5,89.93,86.05,86.8,976100,86.8
2015-04-29,88.2,88.48,80.75,82.55,1300500,82.55
2015-04-30,83.49,84.76,82.75,83.91,703000,83.91
2015-05-01,83.91,83.91,83.91,83.91,0,83.91
2015-05-04,85.46,88.9,85.16,88.52,557900,88.52
2015-05-05,88.31,89.15,85.9,86.45,661400,86.45
2015-05-06,87.0,88.62,85.02,86.97,571200,86.97
2015-05-07,86.75,88.49,80.66,85.76,2174700,85.76
2015-05-08,87.2,87.85,85.4,87.5,1467900,87.5
2015-05-11,87.71,90.0,87.05,88.35,733900,88.35
2015-05-12,88.0,89.01,87.8,88.6,2034900,88.6
2015-05-13,89.0,89.89,88.36,89.16,881700,89.16
2015-05-14,90.1,94.4,90.0,93.76,460000,93.76
2015-05-15,93.76,94.8,93.15,94.3,344500,94.3
2015-05-18,94.88,95.65,93.46,94.7,789100,94.7
