Date,Open,High,Low,Close,Volume,Adj Close
2014-01-01,7.5760000000000005,7.5760000000000005,7.5760000000000005,7.5760000000000005,0,3.668
2014-01-02,7.574,7.596,7.4479999999999995,7.513999999999999,10380100,3.638
2014-01-03,7.507999999999999,7.587999999999999,7.476,7.556,6097200,3.658
2014-01-06,7.52,7.746,7.516,7.744,57986000,3.7489999999999997
2014-01-07,7.784,8.34,7.756,8.3,43940300,4.018
2014-01-08,8.3,8.58,8.024,8.564,30781500,4.146
2014-01-09,8.53,8.74,8.4,8.556000000000001,40273200,4.1419999999999995
2014-01-10,8.6,8.6,8.43,8.512,16728800,4.121
2014-01-13,8.552,8.634,8.46,8.626,12239500,4.176
2014-01-14,8.504,8.664,8.408,8.622,20785800,4.1739999999999995
2014-01-15,8.616,8.762,8.54,8.718,19598600,4.221
2014-01-16,8.72,8.844,8.644,8.78,16628300,4.251
2014-01-17,8.754,8.846,8.726,8.8,13795900,4.26
2014-01-20,8.758,8.854,8.754,8.79,8942400,4.256
2014-01-21,8.7,8.767999999999999,8.604,8.613999999999999,15066700,4.17
2014-01-22,8.693999999999999,8.72,8.452,8.498,14643700,4.114
2014-01-23,8.504,8.746,8.502,8.714,14639100,4.218999999999999
2014-01-24,8.704,8.74,8.4,8.42,15252300,4.0760000000000005
2014-01-27,8.408,8.56,8.32,8.443999999999999,16526200,4.088
2014-01-28,8.7,8.918,8.654,8.844,17892100,4.282
2014-01-29,8.922,8.998,8.552,8.878,17089100,4.298
2014-01-30,8.9,8.976,8.64,8.976,13909500,4.346
2014-01-31,8.96,9.12,8.742,9.1,22529300,4.406000000000001
2014-02-03,9.08,9.09,8.822000000000001,8.878,11781400,4.298
2014-02-04,8.82,9.1,8.742,9.072000000000001,16718100,4.3919999999999995
2014-02-05,9.066,9.332,8.984,9.296,17198500,4.501
2014-02-06,9.314,9.62,9.296,9.6,23141800,4.648
2014-02-07,9.562000000000001,9.586,9.306000000000001,9.516,13922400,4.607
2014-02-10,9.527999999999999,9.56,9.404,9.472000000000001,11795900,4.586
2014-02-11,9.52,9.672,9.46,9.672,13779000,4.683
2014-02-12,9.7,9.7,9.442,9.482000000000001,20861600,4.591
2014-02-13,9.56,9.56,9.206,9.49,23367200,4.595
2014-02-14,9.482000000000001,9.506,9.326,9.484,15261200,4.592
2014-02-17,9.522,9.578,9.44,9.562000000000001,7514800,4.629
2014-02-18,9.564,9.58,9.412,9.442,16256100,4.571000000000001
2014-02-19,9.43,9.448,9.2,9.366,15212000,4.534
2014-02-20,9.272,9.288,9.076,9.218,20673200,4.463
2014-02-21,9.286,9.288,9.05,9.152000000000001,11876400,4.431
2014-02-24,9.1,9.372,9.076,9.372,12357300,4.537
2014-02-25,9.37,9.376,9.26,9.363999999999999,8314100,4.534
2014-02-26,9.344,9.35,9.204,9.266,9996100,4.486000000000001
2014-02-27,9.234,9.294,9.092,9.24,7373300,4.473
2014-02-28,9.234,9.234,8.886000000000001,9.14,25058500,4.425
2014-03-03,8.962,9.136000000000001,8.842,8.982000000000001,16455700,4.349
2014-03-04,8.978,9.138,8.856,9.13,16884300,4.42
2014-03-05,9.102,9.322000000000001,9.054,9.318,21617200,4.511
2014-03-06,9.322000000000001,9.464,9.29,9.452,19697900,4.5760000000000005
2014-03-07,9.416,9.416,9.13,9.16,20322900,4.435
2014-03-10,9.13,9.234,9.026,9.128,16761400,4.419
2014-03-11,9.12,9.186,8.94,8.982000000000001,15285700,4.349
2014-03-12,8.978,9.0,8.67,8.756,21534200,4.239
2014-03-13,8.794,8.796,8.472000000000001,8.484,23846900,4.107
2014-03-14,8.402000000000001,8.538,8.27,8.472000000000001,29348200,4.102
2014-03-17,8.542,8.62,8.37,8.594,18121500,4.1610000000000005
2014-03-18,8.6,8.882,8.476,8.85,22749900,4.285
2014-03-19,8.818,8.86,8.722000000000001,8.796,13916600,4.2589999999999995
2014-03-20,8.742,8.918,8.722000000000001,8.874,18567300,4.296
2014-03-21,8.88,8.88,8.7,8.724,18340400,4.224
2014-03-24,8.728,8.728,8.404,8.426,16953300,4.079
2014-03-25,8.464,8.596,8.424,8.564,14494800,4.146
2014-03-26,8.584,8.96,8.532,8.927999999999999,23689900,4.322
2014-03-27,8.898,9.097999999999999,8.822000000000001,9.074,20479700,4.393
2014-03-28,9.088,9.09,8.904,9.026,18824200,4.37
2014-03-31,9.068,9.357999999999999,9.06,9.34,20218600,4.522
2014-04-01,9.332,9.586,9.3,9.494,18395700,4.596
2014-04-02,9.488,9.52,9.218,9.292,10817500,4.499
2014-04-03,9.302,9.51,9.292,9.394,14974200,4.548
2014-04-04,9.422,9.53,9.362,9.486,12205900,4.593
2014-04-07,9.4,9.536,9.26,9.396,10855500,4.5489999999999995
2014-04-08,9.388,9.392000000000001,9.148,9.23,12361300,4.468999999999999
2014-04-09,9.094,9.306000000000001,9.01,9.082,12358000,4.397
2014-04-10,9.12,9.168,8.862,8.91,12445800,4.314
2014-04-11,8.9,9.074,8.7,8.978,21216300,4.3469999999999995
2014-04-14,8.906,8.99,8.644,8.948,17557100,4.332
2014-04-15,8.946,8.99,8.752,8.77,14291000,4.246
2014-04-16,8.854,9.126,8.842,9.112,11938200,4.412
2014-04-17,9.22,9.24,9.058,9.156,11014100,4.433
2014-04-18,9.156,9.156,9.156,9.156,0,4.433
2014-04-21,9.156,9.156,9.156,9.156,0,4.433
2014-04-22,9.148,9.32,9.112,9.282,11095600,4.494
2014-04-23,9.244,9.334,9.168,9.187999999999999,8058200,4.448
2014-04-24,9.258,9.332,8.952,9.026,16540700,4.37
2014-04-25,8.958,8.98,8.752,8.796,11710100,4.2589999999999995
2014-04-28,8.868,8.926,8.62,8.662,14452200,4.194
2014-04-29,8.726,8.9,8.7,8.844,11594500,4.282
2014-04-30,8.8,8.872,8.7,8.78,12090800,4.251
2014-05-01,8.78,8.78,8.78,8.78,0,4.251
2014-05-02,8.78,8.998,8.776,8.914,10704000,4.316
2014-05-05,8.874,8.922,8.71,8.798,9169600,4.2589999999999995
2014-05-06,8.856,8.946,8.74,8.772,15595700,4.247
2014-05-07,8.722000000000001,8.876,8.66,8.676,29602200,4.2
2014-05-08,8.754,8.958,8.712,8.942,16995900,4.329
2014-05-09,8.912,9.004,8.744,8.804,10059700,4.262
2014-05-12,8.822000000000001,8.924,8.76,8.788,13628100,4.255
2014-05-13,8.838,8.862,8.722000000000001,8.818,12713200,4.269
2014-05-14,8.852,8.852,8.724,8.786,11068200,4.254
2014-05-15,8.8,8.83,8.406,8.442,22358400,4.087
2014-05-16,8.46,8.613999999999999,8.36,8.592,15527100,4.16
2014-05-19,8.6,8.674,8.39,8.506,14188300,4.118
2014-05-20,8.49,8.58,8.456,8.55,9997500,4.138999999999999
2014-05-21,8.508,8.68,8.443999999999999,8.618,6955800,4.172
2014-05-22,8.65,8.67,8.514,8.546,9230300,4.137
2014-05-23,8.57,8.607999999999999,8.51,8.59,8877100,4.159
2014-05-26,8.61,8.79,8.61,8.78,9077500,4.251
2014-05-27,8.798,8.9,8.767999999999999,8.824,12186400,4.272
2014-05-28,8.86,8.954,8.806000000000001,8.916,10606000,4.317
2014-05-29,8.932,8.943999999999999,8.792,8.847999999999999,5308300,4.284
2014-05-30,8.847999999999999,8.942,8.824,8.924,9489300,4.32
2014-06-02,8.98,9.04,8.95,9.022,12123600,4.368
2014-06-03,9.02,9.152000000000001,8.924,9.052,20647000,4.382
2014-06-04,9.04,9.07,8.86,9.01,8791100,4.362
2014-06-05,9.006,9.3,8.942,9.172,20297900,4.441
2014-06-06,9.16,9.396,9.158,9.34,20454800,4.522
2014-06-09,9.398,9.566,9.3,9.466000000000001,13887300,4.583
2014-06-10,9.41,9.486,9.342,9.426,20451300,4.564
2014-06-11,9.363999999999999,9.398,9.254,9.328,10130100,4.516
2014-06-12,9.282,9.44,9.26,9.386000000000001,9806200,4.544
2014-06-13,9.386000000000001,9.43,9.252,9.38,9311800,4.541
2014-06-16,9.342,9.41,9.102,9.216000000000001,15701000,4.462
2014-06-17,9.212,9.38,9.172,9.368,8198900,4.535
2014-06-18,9.38,9.47,9.324,9.336,8602800,4.52
2014-06-19,9.44,9.46,9.292,9.304,5931300,4.504
2014-06-20,9.296,9.368,9.202,9.344,20620300,4.524
2014-06-23,9.344,9.36,9.24,9.276,15011300,4.4910000000000005
2014-06-24,9.29,9.338,9.182,9.192,6299300,4.45
2014-06-25,9.14,9.28,8.96,9.07,15951000,4.391
2014-06-26,9.076,9.216000000000001,9.027999999999999,9.1,16366000,4.406000000000001
2014-06-27,9.1,9.154,9.004,9.06,6395300,4.386
2014-06-30,9.07,9.102,8.9,9.014,12902400,4.364
2014-07-01,9.058,9.182,9.016,9.168,11955800,4.439
2014-07-02,9.2,9.267999999999999,9.13,9.264,10496600,4.485
2014-07-03,9.29,9.414,9.23,9.363999999999999,14087700,4.534
2014-07-04,9.34,9.35,9.202,9.242,8720300,4.474
2014-07-07,9.2,9.264,9.124,9.172,7682600,4.441
2014-07-08,9.152000000000001,9.192,8.64,8.722000000000001,21634500,4.223
2014-07-09,8.792,8.918,8.682,8.758,13711300,4.24
2014-07-10,8.712,8.744,8.332,8.49,30702000,4.11
2014-07-11,8.536,8.746,8.452,8.498,16187200,4.114
2014-07-14,8.64,8.687999999999999,8.434,8.602,17179700,4.165
2014-07-15,8.6,8.642000000000001,8.362,8.502,15576000,4.1160000000000005
2014-07-16,8.533999999999999,8.693999999999999,8.464,8.634,15254900,4.18
2014-07-17,8.572000000000001,8.58,8.382,8.396,15750700,4.065
2014-07-18,8.36,8.448,8.302,8.448,18235400,4.09
2014-07-21,8.448,8.464,8.334,8.422,8008500,4.077
2014-07-22,8.476,8.538,8.366,8.48,11244600,4.106
2014-07-23,8.456,8.607999999999999,8.422,8.542,15576000,4.136
2014-07-24,8.49,8.816,8.446,8.79,17056300,4.256
2014-07-25,8.828,9.2,8.82,9.074,21197300,4.393
2014-07-28,9.12,9.166,8.994,9.048,10734000,4.381
2014-07-29,9.05,9.158,8.978,9.05,8862500,4.381
2014-07-30,9.026,9.236,9.0,9.208,15681600,4.458
2014-07-31,9.214,9.218,8.97,8.998,15333700,4.356
2014-08-01,8.98,9.008,8.738,8.8,14023200,4.26
2014-08-04,8.968,9.008,8.8,8.857999999999999,11158900,4.289
