1		9		-95.5
2		37		-81.5
3		457		128.5
4		113		-43.5
5		82		-59.0
6		434		117.0
7		81		-59.5
8		458		129.0
9		121		-39.5
10		132		-34.0
11		35		-82.5
12		93		-53.5
13		470		135.0
14		71		-64.5
15		461		130.5
16		73		-63.5
17		7		-96.5
18		415		107.5
19		529		164.5
20		54		-73.0
21		461		130.5
22		442		121.0
23		407		103.5
24		478		139.0
25		105		-47.5
26		125		-37.5
27		98		-51.0
28		104		-48.0
29		110		-45.0
