Fecha Hora;distancia;Valor Minimo;Valor Estimado
05181616;3.01;95;97
05172039;3.01;95;95
05200603;3.01;95;95
05191656;3.01;95;95
05171911;3.01;95;95
05201332;3.01;95;95
05212225;3.01;95;95
05160700;3.01;95;101
05190651;3.01;95;103
05161748;3.01;95;95
05161604;3.01;95;107
05201418;3.01;95;96
05161205;3.01;95;95
05171106;3.01;95;96
05160126;3.01;95;96
05151938;3.01;95;95
05200704;3.01;95;97
05200415;3.01;95;95
05180031;3.01;95;97
05180646;3.01;95;99
05160243;3.01;95;95
05180035;3.01;95;99
05182121;3.01;95;102
05151622;3.01;95;95
05151909;3.01;95;95
05161111;3.01;95;100
05170833;3.01;95;99
05201716;3.01;95;99
05151844;3.01;95;95
05152015;3.01;95;95
05190236;3.01;95;96
05170444;3.01;95;98
05161139;3.01;95;96
05211724;3.01;95;95
05161601;3.01;95;100
05200318;3.01;95;97
05210800;3.01;95;95
05192211;3.01;95;98
05191940;3.01;95;98
05181010;3.01;95;96
05200808;3.01;95;95
05200332;3.01;95;105
05180605;3.01;95;95
05210036;3.01;95;95
05200149;3.01;95;95
05200146;3.01;95;95
05190102;3.01;95;99
05161613;3.01;95;104
05191959;3.01;95;99
05212006;3.01;95;95
05181256;3.01;95;97
05171842;3.01;95;96
05191648;3.01;95;102
05190947;3.01;95;96
05171510;3.01;95;99
05170931;3.01;95;96
05171824;3.01;95;98
05151625;3.01;95;95
05160351;3.01;95;95
05212128;3.01;95;95
05210524;3.01;95;105
05191909;3.01;95;98
05161309;3.01;95;95
05210156;3.01;95;96
05181150;3.01;95;95
05201012;3.01;95;95
05151818;3.01;95;95
05171129;3.01;95;96
05161632;3.01;95;101
05210506;3.01;95;98
05200452;3.01;95;95
05151746;3.01;95;101
05160111;3.01;95;96
05190747;3.01;95;103
05170708;3.01;95;98
05171401;3.01;95;98
05181202;3.01;95;95
05201037;3.01;95;96
05210131;3.01;95;95
05160024;3.01;95;96
05200524;3.01;95;103
05170222;3.01;95;97
05160607;3.01;95;95
05201623;3.01;95;101
05200642;3.01;95;97
05201612;3.01;95;110
05170955;3.01;95;96
05212108;3.01;95;95
05152051;3.01;95;100
05170255;3.01;95;109
05170513;3.01;95;102
05211051;3.01;95;95
05171254;3.01;95;104
05171812;3.01;95;97
05200108;3.01;95;95
05200136;3.01;95;95
05151651;3.01;95;95
05160552;3.01;95;95
05170309;3.01;95;95
05162300;3.01;95;99
05211936;3.01;95;96
05162310;3.01;95;96
05211849;3.01;95;103
05201520;3.01;95;107
05160023;3.01;95;96
05191717;3.01;95;101
05191616;3.01;95;100
05160018;3.01;95;109
05160154;3.01;95;96
05210351;3.01;95;95
05162025;3.01;95;100
05210733;3.01;95;95
05202202;3.01;95;99
05192115;3.01;95;95
05170020;3.01;95;95
05191608;3.01;95;95
05201048;3.01;95;97
05161136;3.01;95;95
05210612;3.01;95;99
05161616;3.01;95;97
05192223;3.01;95;97
05200020;3.01;95;96
05161818;3.01;95;97
05162319;3.01;95;100
05182328;3.01;95;95
05192145;3.01;95;99
05171904;3.01;95;95
05191931;3.01;95;98
05161030;3.01;95;108
05191004;3.01;95;101
05201733;3.01;95;98
05200027;3.01;95;100
05172226;3.01;95;98
05170433;3.01;95;95
05162103;3.01;95;95
05200903;3.01;95;95
05211824;3.01;95;95
05200241;3.01;95;95
05191208;3.01;95;97
05180032;3.01;95;97
05182055;3.01;95;121
05181019;3.01;95;95
05191406;3.01;95;106
05191808;3.01;95;98
05162138;3.01;95;101
05181728;3.01;95;98
05160216;3.01;95;95
05210415;3.01;95;102
05171540;3.01;95;98
05152159;3.01;95;98
05191330;3.01;95;96
05210314;3.01;95;98
05180523;3.01;95;95
05211339;3.01;95;95
05162129;3.01;95;101
05190655;3.01;95;95
05200114;3.01;95;95
05172235;3.01;95;96
05160240;3.01;95;95
05200540;3.01;95;101
05171433;3.01;95;98
05180025;3.01;95;97
05211737;3.01;95;95
05182217;3.01;95;103
05162240;3.01;95;95
05182022;3.01;95;97
05190306;3.01;95;100
05200307;3.01;95;101
05152018;3.01;95;95
05160914;3.01;95;95
05210720;3.01;95;99
05151806;3.01;95;95
05170710;3.01;95;97
05181245;3.01;95;95
05210218;3.01;95;104
05190341;3.01;95;102
05181432;3.01;95;101
05191423;3.01;95;95
05170558;3.01;95;95
05210312;3.01;95;99
05190943;3.01;95;95
05180916;3.01;95;95
05180006;3.01;95;98
05210704;3.01;95;97
05180707;3.01;95;100
05200417;3.01;95;95
05201844;3.01;95;95
05211642;3.01;95;95
05210109;3.01;95;95
05190404;3.01;95;95
05190732;3.01;95;100
05211431;3.01;95;98
05201830;3.01;95;98
05171450;3.01;95;98
05170226;3.01;95;98
05201233;3.01;95;100
05211442;3.01;95;95
05152221;3.01;95;97
05201354;3.01;95;95
05201640;3.01;95;99
05151623;3.01;95;95
05201819;3.01;95;98
05172333;3.01;95;99
05190408;3.01;95;109
05201015;3.01;95;95
05211249;3.01;95;108
05160830;3.01;95;95
05180844;3.01;95;95
05201737;3.01;95;95
05200621;3.01;95;99
05181342;3.01;95;95
05181740;3.01;95;96
05211142;3.01;95;95
05212131;3.01;95;95
05201736;3.01;95;95
05170334;3.01;95;108
05202314;3.01;95;106
05191230;3.01;95;98
05160911;3.01;95;95
05160032;3.01;95;95
05152119;3.01;95;95
05191247;3.01;95;99
05180602;3.01;95;95
05180733;3.01;95;95
05182350;3.01;95;96
05180024;3.01;95;97
05200439;3.01;95;95
05200309;3.01;95;98
05160416;3.01;95;95
05200409;3.01;95;97
05181212;3.01;95;96
05171524;3.01;95;98
05201729;3.01;95;99
05181104;3.01;95;95
05202341;3.01;95;95
05210700;3.01;95;100
05161525;3.01;95;95
05212133;3.01;95;98
05211921;3.01;95;95
05190030;3.01;95;95
05200841;3.01;95;98
05212153;3.01;95;100
05210438;3.01;95;95
05192351;3.01;95;100
05180010;3.01;95;96
05212145;3.01;95;95
05211327;3.01;95;95
05210856;3.01;95;95
05181535;3.01;95;96
05160315;3.01;95;95
05210549;3.01;95;99
05190321;3.01;95;104
05190558;3.01;95;98
05192019;3.01;95;95
05190700;3.01;95;95
05201031;3.01;95;96
05210350;3.01;95;95
05210954;3.01;95;98
05191916;3.01;95;100
05200011;3.01;95;95
05200726;3.01;95;99
05190033;3.01;95;102
05210548;3.01;95;99
05192321;3.01;95;100
05201222;3.01;95;95
05161511;3.01;95;104
05152232;3.01;95;101
05152029;3.01;95;95
05171819;3.01;95;100
05171633;3.01;95;96
05191724;3.01;95;96
05210552;3.01;95;102
05190631;3.01;95;95
05201424;3.01;95;98
05192000;3.01;95;99
05172241;3.01;95;97
05212022;3.01;95;95
05200357;3.01;95;105
05151742;3.01;95;101
05170542;3.01;95;97
05210028;3.01;95;95
05190556;3.01;95;98
05211559;3.01;95;95
05200353;3.01;95;106
05170450;3.01;95;95
05160400;3.01;95;99
05170911;3.01;95;99
05170304;3.01;95;97
05192152;3.01;95;98
05180128;3.01;95;103
05202105;3.01;95;95
05201212;3.01;95;95
05171638;3.01;95;96
05161346;3.01;95;95
05162016;3.01;95;102
05172208;3.01;95;95
05170155;3.01;95;96
05170812;3.01;95;109
05170420;3.01;95;99
05152225;3.01;95;95
05161540;3.01;95;100
05162346;3.01;95;96
05180622;3.01;95;99
05201518;3.01;95;107
05171931;3.01;95;95
05161257;3.01;95;95
05190129;3.01;95;95
05191552;3.01;95;101
05151926;3.01;95;95
05161401;3.01;95;95
05202219;3.01;95;100
05190309;3.01;95;101
05191355;3.01;95;101
05171430;3.01;95;101
05160836;3.01;95;98
05212254;3.01;95;95
05190155;3.01;95;95
05151835;3.01;95;96
05180519;3.01;95;97
05160345;3.01;95;98
05201323;3.01;95;100
05151839;3.01;95;97
05191802;3.01;95;95
05201145;3.01;95;102
05172356;3.01;95;100
05170621;3.01;95;96
05160724;3.01;95;95
05181828;3.01;95;99
05152107;3.01;95;95
05152240;3.01;95;101
05201056;3.01;95;98
05160435;3.01;95;95
05200148;3.01;95;95
05191815;3.01;95;100
05151908;3.01;95;95
05211712;3.01;95;95
05161938;3.01;95;96
05201616;3.01;95;103
05151915;3.01;95;95
05151918;3.01;95;95
05180304;3.01;95;97
05210053;3.01;95;95
05190909;3.01;95;102
05210526;3.01;95;95
05191746;3.01;95;101
05202306;3.01;95;97
05180430;3.01;95;104
05170624;3.01;95;96
05180957;3.01;95;97
05201414;3.01;95;98
05171847;3.01;95;95
05151631;3.01;95;95
05180121;3.01;95;96
05200330;3.01;95;96
05190847;3.01;95;101
05171957;3.01;95;95
05210245;3.01;95;105
05182158;3.01;95;99
05152350;3.01;95;99
05172034;3.01;95;95
05161250;3.01;95;97
05190103;3.01;95;99
05180811;3.01;95;97
05190012;3.01;95;95
05170040;3.01;95;95
05201455;3.01;95;95
05180934;3.01;95;95
05212012;3.01;95;95
05170756;3.01;95;96
05172155;3.01;95;95
05160906;3.01;95;96
05170029;3.01;95;105
05180324;3.01;95;95
05171023;3.01;95;100
05200855;3.01;95;95
05181027;3.01;95;98
05170536;3.01;95;95
05171703;3.01;95;109
05171916;3.01;95;96
05211057;3.01;95;95
05170424;3.01;95;100
05211008;3.01;95;97
05171910;3.01;95;95
05201341;3.01;95;99
05201321;3.01;95;95
05210944;3.01;95;95
05190622;3.01;95;99
05161524;3.01;95;102
05192025;3.01;95;96
05181646;3.01;95;99
05190212;3.01;95;95
05191805;3.01;95;98
05160459;3.01;95;96
05201513;3.01;95;98
05161431;3.01;95;96
05160548;3.01;95;95
05201935;3.01;95;96
05212122;3.01;95;97
05160946;3.01;95;98
05170231;3.01;95;95
05190613;3.01;95;97
05160254;3.01;95;95
05171142;3.01;95;96
05201504;3.01;95;102
05201928;3.01;95;99
05152314;3.01;95;102
05200709;3.01;95;98
05200142;3.01;95;97
05160244;3.01;95;95
05191313;3.01;95;101
05191144;3.01;95;105
05200333;3.01;95;105
05151612;3.01;95;95
05210154;3.01;95;95
05192342;3.01;95;97
05181210;3.01;95;96
05161513;3.01;95;100
05201050;3.01;95;98
05201549;3.01;95;100
05161740;3.01;95;98
05200147;3.01;95;95
05151834;3.01;95;95
05161447;3.01;95;99
05191014;3.01;95;99
05170951;3.01;95;96
05161012;3.01;95;97
05171053;3.01;95;97
05211031;3.01;95;96
05171056;3.01;95;95
05200510;3.01;95;102
05211047;3.01;95;95
05161051;3.01;95;107
05180331;3.01;95;95
05201957;3.01;95;102
05181345;3.01;95;97
05160016;3.01;95;101
05201437;3.01;95;97
05200157;3.01;95;98
05191609;3.01;95;95
05181332;3.01;95;98
05181541;3.01;95;99
05160618;3.01;95;98
05190426;3.01;95;103
05161620;3.01;95;95
05161029;3.01;95;108
05211330;3.01;95;95
05160147;3.01;95;95
05200636;3.01;95;95
05161709;3.01;95;95
05211941;3.01;95;95
05171817;3.01;95;100
05181515;3.01;95;97
05200537;3.01;95;95
05211441;3.01;95;95
05161810;3.01;95;98
05211332;3.01;95;95
05180251;3.01;95;97
05212050;3.01;95;95
05180906;3.01;95;95
05160329;3.01;95;100
05170705;3.01;95;95
05170504;3.01;95;95
05161542;3.01;95;100
05160933;3.01;95;95
05182336;3.01;95;96
05161733;3.01;95;99
05211300;3.01;95;95
05210038;3.01;95;95
05200840;3.01;95;98
05181138;3.01;95;102
05211423;3.01;95;101
05161228;3.01;95;97
05180753;3.01;95;96
05211835;3.01;95;95
05160257;3.01;95;98
05201156;3.01;95;96
05181008;3.01;95;95
05211123;3.01;95;98
05170002;3.01;95;95
05181918;3.01;95;97
05201133;3.01;95;99
05201242;3.01;95;101
05190448;3.01;95;95
05202332;3.01;95;95
05191833;3.01;95;102
05160937;3.01;95;96
05200828;3.01;95;97
05200041;3.01;95;99
05190029;3.01;95;95
05151826;3.01;95;95
05191527;3.01;95;98
05152313;3.01;95;102
05180002;3.01;95;99
05181106;3.01;95;95
05210505;3.01;95;98
05152345;3.01;95;95
05190855;3.01;95;103
05190313;3.01;95;101
05171408;3.01;95;102
05170016;3.01;95;95
05190140;3.01;95;95
05160256;3.01;95;95
05191943;3.01;95;102
05182100;3.01;95;100
05182255;3.01;95;95
05190630;3.01;95;95
05161944;3.01;95;99
05160227;3.01;95;97
05160639;3.01;95;99
05152043;3.01;95;95
05212156;3.01;95;98
05200741;3.01;95;95
05210934;3.01;95;95
05211749;3.01;95;95
05171233;3.01;95;95
05210300;3.01;95;95
05210553;3.01;95;102
05181137;3.01;95;102
05161120;3.01;95;98
05160115;3.01;95;95
05171945;3.01;95;96
05190203;3.01;95;95
05200329;3.01;95;96
05152032;3.01;95;95
05212110;3.01;95;95
05182028;3.01;95;95
05211028;3.01;95;97
05170058;3.01;95;101
05181923;3.01;95;97
05161744;3.01;95;95
05190546;3.01;95;97
05171858;3.01;95;97
05210307;3.01;95;104
05211202;3.01;95;96
05160450;3.01;95;100
05201236;3.01;95;97
05172327;3.01;95;95
05170252;3.01;95;99
05191827;3.01;95;95
05211857;3.01;95;100
05202216;3.01;95;97
05171905;3.01;95;95
05181425;3.01;95;97
05180326;3.01;95;95
05191153;3.01;95;100
05171804;3.01;95;101
05210249;3.01;95;101
05161340;3.01;95;97
05181251;3.01;95;95
05201939;3.01;95;97
05161310;3.01;95;95
05152206;3.01;95;95
05170100;3.01;95;101
05200046;3.01;95;100
05200325;3.01;95;97
05152152;3.01;95;105
05181516;3.01;95;97
05160424;3.01;95;99
05151649;3.01;95;95
05181845;3.01;95;95
05211622;3.01;95;95
05201841;3.01;95;98
05191650;3.01;95;99
05201447;3.01;95;97
05170202;3.01;95;101
05200532;3.01;95;99
05161551;3.01;95;102
05211130;3.01;95;97
05211647;3.01;95;103
05181354;3.01;95;100
05182123;3.01;95;99
05190218;3.01;95;95
05201055;3.01;95;98
05181023;3.01;95;97
05202217;3.01;95;97
05190826;3.01;95;100
05170711;3.01;95;97
05211236;3.01;95;95
05170759;3.01;95;104
05191446;3.01;95;95
05200835;3.01;95;100
05190633;3.01;95;95
05172345;3.01;95;107
05200654;3.01;95;95
05160833;3.01;95;95
05182321;3.01;95;95
05200737;3.01;95;95
05171527;3.01;95;98
05190412;3.01;95;102
05181517;3.01;95;97
05201857;3.01;95;98
05202152;3.01;95;97
05210014;3.01;95;96
05212253;3.01;95;95
05192318;3.01;95;99
05191834;3.01;95;102
05201745;3.01;95;95
05190318;3.01;95;101
05180852;3.01;95;102
05171520;3.01;95;96
05191510;3.01;95;99
05161751;3.01;95;95
05161456;3.01;95;99
05212130;3.01;95;95
05190258;3.01;95;102
05172117;3.01;95;104
05171039;3.01;95;96
05181501;3.01;95;95
05200516;3.01;95;95
05191905;3.01;95;103
05211601;3.01;95;95
05200839;3.01;95;97
05171548;3.01;95;98
05171326;3.01;95;98
05211404;3.01;95;101
05211527;3.01;95;95
05190733;3.01;95;99
05200703;3.01;95;100
05180555;3.01;95;99
05210540;3.01;95;98
05210807;3.01;95;96
05202256;3.01;95;96
05210402;3.01;95;95
05160749;3.01;95;101
05200849;3.01;95;98
05201352;3.01;95;95
05161054;3.01;95;101
05151637;3.01;95;95
05201914;3.01;95;95
05190924;3.01;95;100
05192236;3.01;95;99
05200659;3.01;95;101
05201815;3.01;95;97
05212226;3.01;95;95
05210651;3.01;95;110
05161814;3.01;95;100
05161244;3.01;95;95
05162206;3.01;95;99
05181922;3.01;95;97
05180043;3.01;95;96
05170027;3.01;95;96
05161202;3.01;95;98
05181631;3.01;95;99
05161137;3.01;95;95
05201619;3.01;95;102
05170633;3.01;95;96
05171521;3.01;95;96
05151948;3.01;95;95
05210408;3.01;95;95
05170053;3.01;95;103
05201635;3.01;95;100
05191828;3.01;95;95
05191451;3.01;95;104
05170554;3.01;95;100
05151813;3.01;95;95
05172049;3.01;95;97
05190758;3.01;95;95
05191433;3.01;95;95
05161941;3.01;95;99
05191159;3.01;95;95
05171353;3.01;95;99
05172242;3.01;95;97
05201213;3.01;95;99
05200502;3.01;95;100
05181938;3.01;95;95
05210122;3.01;95;99
05200851;3.01;95;98
05212144;3.01;95;105
05210509;3.01;95;97
05202018;3.01;95;100
05172218;3.01;95;95
05170359;3.01;95;95
05182253;3.01;95;106
05181348;3.01;95;95
05210220;3.01;95;108
05182324;3.01;95;96
05200234;3.01;95;104
05211913;3.01;95;95
05191743;3.01;95;97
05181134;3.01;95;98
05151736;3.01;95;98
05180050;3.01;95;95
05180148;3.01;95;95
05210507;3.01;95;97
05181542;3.01;95;99
05170143;3.01;95;96
05180939;3.01;95;97
05161227;3.01;95;97
05181252;3.01;95;95
05180814;3.01;95;97
05200847;3.01;95;97
05201519;3.01;95;107
05152344;3.01;95;95
05191642;3.01;95;107
05190604;3.01;95;95
05161754;3.01;95;95
05181847;3.01;95;95
05170105;3.01;95;99
05202204;3.01;95;95
05180540;3.01;95;98
05170649;3.01;95;98
05160734;3.01;95;95
05200647;3.01;95;97
05171013;3.01;95;95
05212221;3.01;95;95
05211654;3.01;95;95
05211033;3.01;95;95
05161942;3.01;95;99
05191046;3.01;95;98
05162145;3.01;95;95
05191504;3.01;95;95
05180754;3.01;95;96
05210137;3.01;95;95
05192057;3.01;95;101
05181241;3.01;95;95
05160831;3.01;95;95
05152022;3.01;95;95
05160358;3.01;95;103
05180648;3.01;95;98
05192225;3.01;95;97
05201742;3.01;95;95
05180000;3.01;95;99
05170132;3.01;95;95
05212111;3.01;95;95
05170036;3.01;95;99
05192112;3.01;95;98
05181110;3.01;95;101
05210429;3.01;95;95
05152025;3.01;95;95
05160904;3.01;95;101
05170205;3.01;95;100
05171403;3.01;95;98
05181810;3.01;95;104
05181649;3.01;95;98
05161333;3.01;95;95
05180649;3.01;95;98
05190605;3.01;95;95
05152039;3.01;95;95
05182233;3.01;95;95
05160746;3.01;95;100
05191716;3.01;95;101
05180617;3.01;95;99
05161706;3.01;95;97
05190419;3.01;95;103
05191124;3.01;95;95
05181533;3.01;95;98
05201722;3.01;95;98
05190138;3.01;95;95
05160529;3.01;95;99
05180157;3.01;95;96
05201833;3.01;95;97
05190647;3.01;95;105
05190240;3.01;95;95
05182246;3.01;95;99
05181958;3.01;95;95
05211354;3.01;95;98
05210827;3.01;95;95
05201910;3.01;95;99
05192040;3.01;95;97
05201018;3.01;95;96
05201303;3.01;95;98
05172219;3.01;95;95
05191356;3.01;95;95
05200601;3.01;95;95
05182011;3.01;95;101
05180107;3.01;95;105
05151943;3.01;95;95
05160540;3.01;95;95
05200949;3.01;95;95
05182306;3.01;95;99
05211436;3.01;95;95
05210229;3.01;95;95
05171933;3.01;95;95
05192120;3.01;95;98
05201445;3.01;95;95
05182038;3.01;95;104
05211614;3.01;95;95
05191846;3.01;95;100
05192131;3.01;95;99
05171218;3.01;95;104
05180028;3.01;95;97
05180038;3.01;95;96
05190531;3.01;95;95
05211359;3.01;95;96
05170006;3.01;95;95
05161118;3.01;95;98
05171256;3.01;95;95
05162102;3.01;95;95
05180228;3.01;95;98
05190356;3.01;95;100
05190726;3.01;95;103
05161805;3.01;95;95
05181613;3.01;95;97
05192009;3.01;95;95
05182125;3.01;95;99
05202026;3.01;95;95
05211808;3.01;95;95
05171652;3.01;95;103
05152140;3.01;95;95
05200014;3.01;95;95
05202354;3.01;95;95
05211909;3.01;95;95
05211323;3.01;95;95
05200411;3.01;95;95
05180114;3.01;95;95
05200236;3.01;95;102
05170139;3.01;95;95
05170137;3.01;95;95
05170031;3.01;95;105
05201509;3.01;95;103
05191853;3.01;95;98
05171606;3.01;95;99
05170815;3.01;95;111
05161442;3.01;95;96
05191102;3.01;95;95
05200809;3.01;95;101
05192016;3.01;95;95
05182118;3.01;95;98
05170246;3.01;95;100
05190427;3.01;95;103
05182242;3.01;95;95
05191129;3.01;95;102
05151852;3.01;95;95
05171926;3.01;95;98
05161527;3.01;95;95
05200440;3.01;95;95
05161535;3.01;95;96
05210256;3.01;95;95
05182149;3.01;95;97
05171442;3.01;95;101
05201953;3.01;95;101
05152242;3.01;95;101
05200131;3.01;95;95
05201201;3.01;95;103
05171124;3.01;95;95
05190901;3.01;95;98
05181711;3.01;95;95
05180034;3.01;95;99
05172308;3.01;95;101
05180126;3.01;95;105
05201246;3.01;95;95
05191852;3.01;95;98
05201859;3.01;95;97
05171925;3.01;95;98
05181643;3.01;95;106
05202305;3.01;95;97
05202324;3.01;95;95
05161956;3.01;95;100
05172324;3.01;95;95
05192328;3.01;95;106
05170547;3.01;95;100
05210235;3.01;95;95
05180404;3.01;95;95
05181132;3.01;95;97
05190057;3.01;95;99
05210319;3.01;95;102
05171348;3.01;95;96
05172244;3.01;95;95
05200134;3.01;95;95
05182046;3.01;95;99
05191914;3.01;95;100
05181305;3.01;95;95
05200624;3.01;95;99
05152324;3.01;95;98
05181131;3.01;95;97
05190929;3.01;95;95
05151805;3.01;95;95
05191018;3.01;95;98
05211417;3.01;95;100
05172209;3.01;95;95
05160420;3.01;95;95
05191928;3.01;95;95
05211550;3.01;95;95
05190436;3.01;95;97
05190623;3.01;95;99
05212051;3.01;95;95
05180633;3.01;95;95
05171148;3.01;95;100
05210444;3.01;95;96
05211356;3.01;95;95
05162126;3.01;95;104
05181557;3.01;95;98
05161819;3.01;95;97
05182148;3.01;95;97
05210813;3.01;95;95
05171744;3.01;95;101
05211713;3.01;95;95
05200547;3.01;95;95
05151645;3.01;95;95
05200614;3.01;95;95
05180113;3.01;95;95
05201134;3.01;95;99
05200722;3.01;95;102
05180133;3.01;95;100
05201146;3.01;95;102
05160410;3.01;95;95
05172131;3.01;95;95
05161408;3.01;95;95
05170347;3.01;95;97
05211806;3.01;95;95
05180943;3.01;95;96
05172031;3.01;95;95
05191000;3.01;95;95
05160753;3.01;95;100
05192241;3.01;95;97
05201451;3.01;95;95
05182141;3.01;95;116
05170007;3.01;95;95
05200834;3.01;95;100
05160143;3.01;95;95
05151955;3.01;95;96
05210258;3.01;95;95
05201016;3.01;95;96
05160226;3.01;95;97
05190110;3.01;95;100
05191318;3.01;95;100
05202123;3.01;95;98
05171844;3.01;95;96
05181948;3.01;95;100
05152133;3.01;95;95
05180115;3.01;95;95
05211238;3.01;95;95
05182049;3.01;95;100
05170015;3.01;95;95
05171612;3.01;95;97
05200551;3.01;95;101
05211807;3.01;95;95
05211244;3.01;95;98
05181811;3.01;95;106
05152238;3.01;95;96
05202114;3.01;95;96
05160313;3.01;95;95
05211822;3.01;95;95
05172258;3.01;95;103
05180036;3.01;95;99
05170413;3.01;95;104
05162332;3.01;95;100
05180315;3.01;95;97
05180046;3.01;95;95
05212115;3.01;95;95
05181532;3.01;95;98
05180945;3.01;95;99
05200328;3.01;95;96
05211027;3.01;95;97
05191033;3.01;95;95
05180016;3.01;95;95
05210126;3.01;95;99
05191236;3.01;95;95
05192259;3.01;95;95
05202113;3.01;95;100
05191903;3.01;95;103
05152115;3.01;95;95
05210529;3.01;95;97
05161023;3.01;95;95
05190856;3.01;95;96
05170958;3.01;95;96
05152211;3.01;95;97
05191326;3.01;95;100
05170422;3.01;95;100
05190305;3.01;95;100
05182112;3.01;95;99
05172205;3.01;95;95
05161044;3.01;95;96
05182211;3.01;95;97
05160625;3.01;95;95
05151857;3.01;95;95
05170921;3.01;95;101
05200907;3.01;95;104
05210409;3.01;95;95
05161940;3.01;95;96
05180724;3.01;95;95
05171355;3.01;95;96
05190424;3.01;95;100
05152019;3.01;95;95
05191812;3.01;95;104
05181142;3.01;95;100
05191811;3.01;95;101
05180619;3.01;95;100
05171446;3.01;95;95
05200821;3.01;95;101
05172306;3.01;95;103
05201110;3.01;95;105
05210152;3.01;95;95
05200443;3.01;95;95
05200920;3.01;95;95
05181510;3.01;95;95
05180011;3.01;95;96
05151602;3.01;95;101
05212112;3.01;95;95
05161731;3.01;95;98
05171605;3.01;95;99
05200448;3.01;95;95
05170225;3.01;95;98
05201930;3.01;95;99
05162322;3.01;95;100
05201652;3.01;95;100
05162309;3.01;95;96
05201853;3.01;95;98
05181623;3.01;95;96
05161901;3.01;95;97
05192210;3.01;95;98
05212247;3.01;95;97
05210221;3.01;95;108
05171519;3.01;95;95
05191024;3.01;95;96
05161434;3.01;95;95
05151743;3.01;95;106
05160623;3.01;95;95
05171043;3.01;95;95
05191507;3.01;95;96
05181133;3.01;95;98
05211947;3.01;95;95
05170121;3.01;95;98
05202259;3.01;95;106
05180746;3.01;95;96
05202134;3.01;95;95
05211005;3.01;95;98
05170835;3.01;95;99
05211811;3.01;95;95
05162058;3.01;95;103
05160026;3.01;95;95
05181152;3.01;95;95
05212229;3.01;95;95
05151750;3.01;95;95
05171105;3.01;95;96
05180541;3.01;95;98
05171230;3.01;95;96
05180805;3.01;95;103
05161559;3.01;95;100
05210858;3.01;95;95
05161653;3.01;95;101
05182155;3.01;95;97
05191419;3.01;95;97
05192307;3.01;95;95
05210157;3.01;95;96
05152318;3.01;95;100
05201115;3.01;95;99
05152353;3.01;95;109
05210849;3.01;95;95
05152251;3.01;95;98
05210418;3.01;95;101
05170954;3.01;95;96
05181200;3.01;95;95
05182303;3.01;95;100
05200756;3.01;95;97
05180159;3.01;95;96
05212230;3.01;95;95
05171607;3.01;95;102
05170117;3.01;95;95
05160003;3.01;95;99
05200210;3.01;95;95
05181031;3.01;95;95
05162006;3.01;95;99
05162336;3.01;95;95
05200638;3.01;95;95
05151825;3.01;95;95
05161046;3.01;95;96
05211832;3.01;95;96
05160528;3.01;95;99
05170206;3.01;95;95
05170441;3.01;95;96
05162110;3.01;95;95
05210230;3.01;95;95
05180328;3.01;95;95
05181807;3.01;95;100
05210204;3.01;95;95
05161816;3.01;95;98
05172012;3.01;95;95
05211554;3.01;95;95
05181225;3.01;95;97
05182335;3.01;95;96
05200538;3.01;95;101
05161400;3.01;95;95
05172240;3.01;95;97
05202006;3.01;95;95
05180321;3.01;95;100
05151824;3.01;95;95
05201719;3.01;95;99
05191738;3.01;95;96
05171156;3.01;95;95
05202045;3.01;95;106
05210111;3.01;95;95
05172143;3.01;95;95
05190241;3.01;95;95
05171229;3.01;95;96
05160253;3.01;95;95
05160217;3.01;95;95
05191300;3.01;95;99
05200718;3.01;95;98
05170448;3.01;95;98
05171346;3.01;95;95
05210424;3.01;95;98
05200805;3.01;95;95
05191352;3.01;95;103
05180334;3.01;95;95
05200133;3.01;95;95
05191525;3.01;95;99
05211611;3.01;95;95
05171704;3.01;95;109
05162233;3.01;95;95
05161716;3.01;95;97
05181917;3.01;95;97
05190913;3.01;95;102
05191757;3.01;95;95
05170028;3.01;95;96
05180950;3.01;95;95
05162033;3.01;95;99
05210247;3.01;95;105
05201139;3.01;95;106
05212001;3.01;95;95
05211851;3.01;95;103
05190207;3.01;95;95
05211308;3.01;95;95
05212028;3.01;95;102
05160544;3.01;95;97
05170204;3.01;95;100
05182309;3.01;95;99
05161151;3.01;95;99
05162303;3.01;95;96
05171709;3.01;95;105
05171536;3.01;95;95
05162043;3.01;95;104
05181007;3.01;95;95
05192203;3.01;95;98
05160235;3.01;95;96
05161707;3.01;95;95
05171046;3.01;95;96
05171646;3.01;95;99
05200150;3.01;95;95
05181725;3.01;95;98
05161448;3.01;95;99
05200553;3.01;95;99
05191101;3.01;95;95
05212222;3.01;95;95
05190805;3.01;95;95
05160838;3.01;95;98
05181634;3.01;95;108
05212208;3.01;95;96
05160808;3.01;95;97
05210809;3.01;95;96
05201541;3.01;95;98
05152255;3.01;95;95
05180416;3.01;95;95
05210335;3.01;95;109
05160520;3.01;95;95
05172338;3.01;95;95
05181534;3.01;95;96
05160012;3.01;95;95
05160107;3.01;95;95
05161735;3.01;95;97
05180922;3.01;95;99
05182006;3.01;95;99
05202233;3.01;95;95
05190026;3.01;95;95
05161924;3.01;95;95
05162215;3.01;95;95
05212205;3.01;95;98
05191100;3.01;95;95
05151730;3.01;95;95
05200615;3.01;95;99
05211804;3.01;95;98
05190849;3.01;95;101
05182330;3.01;95;95
05181320;3.01;95;95
